action,adaptation,addiction,anticipation,anxiety,arousal,association,attention,autobiographical memory,balance,belief,categorization,cognitive control,communication,competition,concept,consciousness,consolidation,context,coordination,decision,decision making,detection,discrimination,distraction,eating,efficiency,effort,emotion,emotion regulation,empathy,encoding,episodic memory,expectancy,expertise,extinction,face recognition,facial expression,familiarity,fear,fixation,focus,gaze,goal,hyperactivity,imagery,impulsivity,induction,inference,inhibition,insight,integration,intelligence,intention,interference,judgment,knowledge,language,language comprehension,learning,listening,localization,loss,maintenance,manipulation,meaning,memory,memory retrieval,mental imagery,monitoring,mood,morphology,motor control,movement,multisensory,naming,navigation,object recognition,pain,perception,planning,priming,psychosis,reading,reasoning,recall,recognition,rehearsal,reinforcement learning,response inhibition,response selection,retention,retrieval,reward anticipation,rhythm,risk,rule,salience,search,selective attention,semantic memory,sentence comprehension,skill,sleep,social cognition,spatial attention,speech perception,speech production,strategy,strength,stress,sustained attention,task difficulty,thought,uncertainty,updating,utility,valence,verbal fluency,visual attention,visual perception,word recognition,working memory
0.994275928,-0.312725484,-1.659553766,-1.517247677,-1.794336796,-2.085373878,-1.843350768,-2.518034697,-1.953049302,-0.434360236,-0.905126035,-1.006891012,-2.480771542,-1.192090511,-1.671943069,0.659872293,-1.043094158,-0.043638721,-1.821483612,2.885705233,-2.470273256,-2.02305913,-0.28702414,-1.349662304,-0.900994837,-0.695877969,-0.415689379,-1.133080006,-3.610019207,-1.734046102,-1.414705038,-2.4400599,-2.192372084,-0.993856728,-0.895264924,-1.138154745,-0.393303394,-0.440867275,-1.61414957,-2.21893692,-0.352988124,-1.252754927,-0.030067312,-1.317284703,-0.278993696,0.470194668,-0.963111997,0.591597795,-0.069432668,-1.087281108,-1.262320042,-0.389570624,-1.004212379,-1.013605595,-0.749242485,-2.957471609,-1.613293529,-3.583622932,-1.045637012,-2.512177229,-1.990080476,-0.112070709,-1.340825081,-1.281872749,0.30567947,-1.754935503,-5.864439964,-2.089360952,-0.806533217,-1.087403774,-1.57658112,0.681931376,1.16772449,5.82760191,0.682683527,-0.412449688,-1.468437672,-0.016363371,1.143063068,-2.318680286,0.073347956,-0.646739244,-0.975768387,-1.858533621,-1.176836014,-1.783307433,-2.79776454,-0.823470354,-1.232595444,-1.076823711,-0.326397955,-0.719438195,-4.215594769,-1.075617909,2.488278627,-2.221258402,-1.119429588,-0.964671135,-1.325301647,-0.809177876,-1.278599381,-1.213237762,0.250242531,-0.355028301,-0.309446454,-1.180602908,-0.669063807,-0.894837618,-1.536124587,-0.673611164,-1.284935236,-0.200579345,-1.843559861,-1.641475201,-1.337175369,-1.066395164,0.361859441,-2.410855293,-1.404073954,-0.142354041,-1.083720088,-0.701084137,-3.651070595
0.755419075,-0.473112822,-1.210490227,-0.558982015,-1.289024949,-1.812967896,0.435453355,-2.107084513,-1.402132154,-0.792847693,-0.940794051,0.31896314,-1.229306817,0.067329623,-0.870800555,0.207970425,-0.39320007,0.210447043,-1.016059518,0.883482575,-1.013115287,-1.203858256,0.41862613,0.142906487,-1.256092787,0.060587201,-0.155558035,1.91972971,-1.86417532,-0.761456966,0.290538788,-2.151977777,-1.054180622,-0.457369834,-0.019874457,-0.620646536,-1.453509808,0.013503985,-0.846188247,-1.025717258,-0.930124879,-0.190056175,-1.308844447,-0.847061276,-0.754330158,0.801191807,-0.766948104,0.178940848,-0.530212104,-0.980806708,-0.069115058,0.703119755,-0.966847479,-0.704565227,-1.086634636,-1.268680215,-1.020608187,0.760510564,-0.043942612,-1.439308643,1.004201174,2.320248365,-0.5584957,-0.263607115,0.51979655,-0.127986029,-4.003271103,-1.420518517,-0.464552909,-0.975054145,-1.911143899,0.388919383,2.708194256,2.493721962,1.694298387,2.502388,-1.060291409,0.195132241,5.627006054,0.492242247,-0.144560993,-0.743435442,-1.638514638,0.746157289,-1.187968016,-0.689067006,-1.795298576,-0.484922916,-0.698929369,-1.371685147,-0.505058587,0.259886712,-1.780495286,-1.154524684,0.379136413,-1.887346983,-1.042904615,-1.872536898,-1.540750504,-0.248317301,0.290848136,-0.114081278,0.148692802,-0.275220871,-2.12201786,-1.597457647,1.344701052,4.956046104,-0.612934291,-0.47772783,-0.429850042,-0.082008533,-1.14013505,-1.304225445,0.505332291,-0.864028811,0.452862293,-1.243643761,0.392681599,0.010915142,-0.662753344,0.340667427,-1.991184592
7.621249199,2.030204296,-0.459916294,0.07324212,-1.163872838,-0.030284083,1.772678494,2.919611454,-1.416218162,1.386992335,0.836236656,1.803398252,-0.011056956,0.561910033,-0.006617676,1.756102681,0.517009616,0.943449259,2.408930063,7.898117065,2.565726042,1.893449664,4.002811909,2.769912958,0.180816919,0.13705796,2.293804407,2.344405174,-0.803046465,-0.053534742,0.175225586,0.785549819,-0.237670571,0.061136134,0.891634643,0.277428359,-0.506768107,-0.306432575,0.244736612,-1.035800934,1.443895221,2.396240711,0.19722946,2.036293745,1.296875119,4.757131577,-0.498222649,0.951685727,1.318508744,4.563023567,0.583331823,3.536727667,-0.247347698,0.143613264,2.628336668,-0.226720706,2.070975065,-0.002258493,-0.10363324,2.369407415,-0.408298135,2.235672951,0.781496346,1.023559809,3.005733728,0.837902308,0.870713353,-0.350915402,0.311359912,2.891112804,-0.327927262,1.066874862,5.88504076,15.94799328,2.480696917,0.472937137,-0.428797185,0.943508387,3.146098137,3.964427233,4.291042328,1.548012018,-0.88152504,0.292124301,-0.087583952,-0.277761817,1.850479722,0.715913236,-0.00834749,1.395644665,1.795929909,-0.116649613,-0.0107645,-0.274038076,4.474874973,-0.417249113,1.1552068,0.241422251,0.697413564,0.924196899,-0.702575862,-0.839789152,3.462140083,1.183967829,-0.04720135,1.197476625,-0.464111239,-0.611421585,0.278809458,1.668293595,0.052502621,1.216431499,0.494771987,1.383176923,0.403937459,0.572615266,2.414683342,-1.042461395,-0.781108439,1.473182201,1.099282265,1.462912798,1.072323442
2.614274025,-0.188873947,-0.547857285,-0.815189779,-0.796396196,-1.844197154,0.505261004,-1.090699196,-1.268939018,-0.744517684,-0.674118876,-0.007649414,-0.269484073,0.749741852,-0.208826855,-0.278133154,0.208046868,-0.002151071,-0.715929151,1.600829124,-1.293092132,-1.450083613,0.742366076,0.097106494,-0.346160024,0.314534903,-0.088033564,0.957082272,-0.891224444,0.075748645,1.069082022,-0.424532622,-0.619130135,-1.11494267,-0.287068546,-0.801266015,-1.28499198,0.53186059,-0.753324449,-1.292445064,-0.279304117,0.784961522,-0.751805663,-0.251597553,0.080428004,0.763421834,-0.657802403,1.982531667,-0.021551926,-0.74142909,-0.477705777,0.590430379,-1.137304783,-1.061106205,-0.782136321,-1.834582448,-0.657205284,3.098806858,0.372478247,-0.428537458,1.60743916,1.717595696,0.342226148,0.700734377,0.498683542,0.984473526,-2.554535866,-1.679305077,0.085145742,-0.981585145,-1.177265644,0.28671664,3.707504749,4.651308537,0.994026184,3.956291437,-0.89707011,-0.47928232,2.178343296,0.203384742,1.143161535,-0.211810842,-1.023088932,2.7577672,-0.639579952,-0.098483823,-1.455209494,0.62236619,-0.235085502,-0.607704341,-0.086532921,0.806997359,-0.875398159,-0.969968855,1.17110312,-0.893892646,1.071957469,-1.268702984,-1.517850757,-0.184583113,-0.534426153,-0.417190373,1.172362685,0.61346364,-1.380280375,-0.955213547,1.761019945,7.229208946,-0.328585386,-0.016183555,-0.446356863,0.221197113,-0.40473479,-0.516937971,-0.201372996,-1.060937405,0.688510358,-1.183678269,2.450282574,-0.346777231,-0.853506446,0.372244656,-1.473052382
11.16778088,3.764501572,0.818236172,1.454350591,-0.737291694,0.817891419,3.86416173,7.315733433,-1.186594248,2.869323015,2.127440929,2.986848831,2.624096632,1.746731043,1.795082211,2.320483208,2.18198204,1.155544877,3.638077021,6.287656307,4.708884716,2.802766085,5.627007961,5.732496738,1.017254353,-0.135423839,3.005662203,2.147047997,0.800355136,1.015454769,0.378920883,2.667065859,1.114491463,1.054097891,1.469957948,0.027343303,-0.491735667,-0.558771133,2.280503511,-0.788958907,2.337089777,4.19509697,1.215731263,3.530460596,2.684646606,5.894040108,-0.675731063,0.190504372,1.424190164,4.713499546,2.28311348,5.455565453,1.170017719,1.264016747,4.623853207,2.021974564,4.446421623,3.267956495,-0.152872428,4.959843159,0.151285887,3.295706987,2.173816442,2.241420984,3.635995865,2.257794142,4.973644733,-0.130354658,1.436589241,4.969181061,-0.150138706,1.237612367,6.477418423,14.12679672,2.942109108,1.505805135,0.190306351,1.206638336,2.650508165,5.831141949,5.47350359,1.134755135,-0.568918228,3.170173168,1.347188115,1.023613214,4.313511848,2.052481174,0.389878958,2.042061806,3.544195414,1.935345531,2.492702484,0.46649462,3.51584506,0.326912999,1.61425519,1.389671087,2.879454851,1.907158613,0.010495445,0.322811276,5.36683321,1.404586077,0.143765897,3.301401854,-0.394313842,1.083757043,1.53589201,2.689970016,0.815766335,1.800906301,1.294182062,2.938048601,0.929427326,2.531743526,1.530738711,-0.55902344,0.266536385,2.125823498,2.361104012,1.484928727,4.890666962
6.73779726,1.776323438,0.448020041,0.529428244,-0.848971426,-0.416750908,1.594166636,2.575725079,-0.626194358,1.775086045,0.954424202,1.063892722,0.426956296,1.226286769,0.695365608,0.54165858,2.065637589,0.623069227,1.444264054,4.822697163,1.383072138,0.304425061,2.330060959,2.168769836,-0.083664276,-0.269253045,1.746129513,0.711089611,-0.028715232,0.300529659,1.279778719,1.564607143,0.017794641,-0.543811023,-0.045179173,-0.865852356,-1.03991878,0.550415814,0.192039773,-0.349533975,1.561195254,2.84988451,0.68153137,1.649481297,1.091786265,3.635672808,-0.232400283,1.255202889,1.017130256,2.248111486,1.15921545,2.636678696,0.515321374,0.460244536,1.410443902,-0.680688858,1.659468293,2.627779007,0.131228387,2.064391851,1.108229756,3.203871965,1.785838962,1.270321608,2.546876192,1.165840268,0.424370199,-1.456712365,0.832201183,1.493033409,-0.989226878,1.273057342,5.222798824,10.45078564,1.467504501,1.886597157,-0.817569792,-0.221200198,2.575056791,3.316522837,3.031055927,-0.061938327,-0.239200294,2.460512638,0.047628749,0.238558233,1.424187422,1.174487472,-0.336752355,0.300139397,1.414681554,0.8195979,0.613734782,0.005015512,2.783440828,-0.306113809,1.059432149,-0.062119458,0.885367334,0.295554906,-0.413934946,-0.039586924,3.410179615,1.098533273,-0.811439216,1.348412633,0.532838881,4.381542683,-0.08795543,2.271422386,0.641627312,1.508845568,0.631701112,1.11782968,-0.016715841,0.156839564,1.122737885,-0.715340436,1.287511587,0.421356142,1.691392899,0.77267015,1.132463932
-0.027890526,-0.954093695,1.678027272,0.928562343,1.473004341,0.676793575,0.980818629,0.494381368,1.022711039,0.719907045,0.155277342,0.644449592,1.791157126,-0.0071538,-0.985655844,0.768564403,0.101639479,1.465124965,0.835612297,0.142469376,1.390332222,1.559816241,-0.276839137,0.462716222,-0.03984493,-0.272569388,0.895888925,-0.156177148,0.65105325,0.547785759,-0.304764926,0.907754183,1.669012189,0.59808135,0.242526948,-0.425747454,-0.0235577,-0.112648845,1.826550603,-0.078123085,-0.043412436,0.610774755,-0.428265333,1.34452951,0.378715277,-0.610394776,1.740541339,0.648805737,0.705313385,0.513350785,0.827908099,-0.896085024,-0.632813871,-0.092479289,-0.041743383,0.726315796,0.855464399,-1.068097472,0.157046467,1.802663803,-1.027596474,-0.324127197,1.920561194,0.480415434,-0.010960878,-0.617800415,2.334278107,1.474331379,-0.710127056,1.081697345,0.738274813,0.008123104,0.48215121,0.017012155,-0.426992148,-0.766380847,0.211135596,-0.396991402,1.507092237,-0.524710059,-0.13652584,0.003645987,0.143460155,-0.339856803,-0.072458275,1.436800003,2.280789137,-0.398121566,0.608240247,0.293168545,-0.089205526,0.203138635,2.179033518,0.301340789,-1.09672761,1.611228824,0.771508396,1.148857594,-0.626870036,-0.420540035,0.348872155,0.250798374,0.769478023,0.966140747,0.659736872,-0.742038667,-0.259618491,-0.489780039,0.421335816,1.434432864,0.700297058,0.292083442,0.748939276,1.584825158,0.17556867,0.418884516,0.566351473,0.620464861,-0.056494709,-0.629725456,-0.035492212,0.44110626,0.136218309
-0.535398483,-1.194864511,1.0396626,1.864847898,1.25673461,1.185921431,0.073706545,-0.15608032,0.251047283,0.74248606,-0.140633091,0.27499342,1.406787157,-0.871332407,-1.377002597,0.632744253,-0.001914733,0.874932408,0.110447668,0.337034792,-0.085856609,0.669386268,0.092416905,0.0712341,1.86160171,0.225421682,0.057398085,0.274080008,0.308334619,0.866510153,-0.161397398,-0.663580477,0.105178058,0.640439153,0.539718568,-0.416496783,-0.658214927,0.366420627,0.867458045,0.30665195,-0.605518401,-0.181891829,-0.832474887,-0.123796135,0.675834179,-0.379239738,1.303720832,0.650793791,-0.195441812,1.096804261,0.998386681,-1.124480486,-1.009414911,-0.942810833,0.047126807,-0.43211633,-0.358264655,-1.910202622,-0.802440166,-0.087205067,-0.778571844,0.257960767,0.801619112,0.511093318,0.138546422,-0.98465991,-0.348136306,0.194813192,-0.677068114,0.420662314,0.107910901,1.037004113,0.985206127,1.604569435,-0.842392743,-0.674384892,-0.637783647,-0.640359342,3.880759954,-0.184277132,-0.663411558,-0.643363714,-0.224877223,-1.68862319,-0.939503551,-0.752131701,0.456165195,-1.243497133,-0.331358403,1.131962776,0.740289509,0.047463123,-0.025648151,0.182494923,-0.876145601,0.420452416,0.109092884,0.570294619,-0.572619736,0.187206313,-0.062292572,0.250086278,0.734956682,1.106911421,0.741944432,-0.496736169,0.269567311,1.435291171,0.057523027,1.475287437,0.999692976,0.601759493,0.940873921,-0.222004473,0.112905242,-0.61458087,0.457635105,0.788462162,-0.033399161,-0.387993932,0.035528731,-0.406200171,-1.026793957
7.739938736,1.692022085,-0.003692928,1.890929461,-1.04253149,0.314133793,3.1429286,4.483957291,-0.42522338,2.158430099,0.732533097,1.761397243,0.587798357,0.318112612,0.811872184,1.983737469,0.828676999,0.859631181,2.946194172,8.140144348,3.2155056,2.59147191,3.353440285,3.700111389,0.37099722,-0.306318074,3.036366224,2.050616264,-0.325802475,-0.59822166,-0.048585396,1.880025268,0.863555789,0.312343538,0.39084065,-0.880152702,-0.943726301,-0.190363407,-0.220618278,-0.806606352,2.682756186,3.437717676,1.057580471,2.232420206,1.013422966,5.176216602,0.735738516,1.676388502,0.977750659,4.408440113,1.037026048,3.77627635,0.520506322,0.550887883,2.690279007,-0.133722872,1.560640812,1.288985133,1.5160079,3.4271667,0.808279037,2.108584881,2.052320957,1.170019865,2.671188831,1.475845337,1.664611101,-0.499764234,0.219518706,3.660825491,-0.154041097,1.297511697,7.913193226,17.93914032,2.007529259,1.463269949,-0.412154555,0.767709494,2.821540594,3.45649147,3.91301012,2.072024107,-0.689550936,1.170702696,1.174010158,0.671156466,1.448612213,0.741658151,0.296174467,0.793582201,2.608873367,0.359559655,0.661147535,2.090618849,3.893199205,0.84668225,0.836444557,-0.344919115,1.869922519,1.048344731,-0.210357696,-0.602023065,3.189185858,0.734410465,-0.63490206,2.138562679,0.089863084,1.029551864,0.298666626,2.153415442,1.17480731,1.263146281,1.687559962,2.27120018,1.213249445,0.897029281,1.947440982,-0.147781268,-0.456536114,1.089461327,1.304740191,0.702230453,2.040251017
5.422141552,1.58392036,1.35753262,2.849092007,2.210805178,3.330107927,4.200512409,4.838982105,-1.179346681,2.323668718,0.485687166,1.889301419,2.641840458,2.568722725,2.037697792,2.403551579,0.809305191,-0.071739309,4.429904461,3.915748835,2.998069763,1.570475101,4.246747971,2.710074186,1.180975437,2.10345912,1.346321344,2.06174612,3.667248487,2.960274458,4.458701134,2.124881983,-0.074678183,0.910334766,0.552505374,1.400169849,-0.661184967,1.023310184,1.066129088,2.299871683,0.346637785,2.830154657,0.088216543,3.610841274,1.980019808,5.633366585,0.000723368,1.801783442,1.272118568,2.79581666,2.40324235,4.889282227,0.022724196,-0.030385224,2.190207958,1.266310811,2.747087955,8.262355804,2.750927687,3.259583235,5.480136395,2.849160194,2.921174288,2.101209641,3.759046793,2.599014759,3.245109558,0.400516748,1.836893201,2.961209536,-0.009422034,1.804858565,3.624114513,8.768883705,1.967231035,4.6954422,-0.141649261,0.075645424,10.40492725,7.121571541,2.833824158,1.470550537,0.398551852,4.520859718,0.994865894,1.849958658,2.890667915,3.033727407,0.119486794,1.277331471,0.729304373,0.912792146,2.097807169,0.582036018,2.604308844,1.473138571,1.032568932,2.750776052,0.974678338,1.869157434,1.351423979,2.379135609,0.840250194,0.784917772,0.478826076,-0.306999207,4.176673889,5.754641533,2.561402559,2.657540321,2.674925327,2.028735876,1.001226902,3.128759146,1.011110902,1.050415993,0.715939343,1.517251849,2.709871531,0.652575612,1.197309494,2.090600014,3.579315662
-3.007101059,-1.768834472,-0.995478153,-2.016575098,-2.510199308,-2.22092247,-2.908419609,-5.601535797,-2.271647215,-0.137037665,-1.612877369,-1.899918914,-3.815891504,-2.64737463,-1.960312843,-1.062086463,-1.191094041,-1.01881659,-3.251508951,-0.66596061,-3.890030861,-2.618786812,-3.052971363,-3.135507822,-1.865899324,-0.520788968,-2.225469589,-2.350158691,-4.392605305,-1.686857581,-2.299365759,-4.396445751,-2.839897871,-1.525254846,-1.030124307,-1.644916296,-1.394536138,-0.903087378,-2.861687899,-2.737510681,-2.17129302,-3.145260096,-1.547842026,-3.043324232,-1.329085708,-0.76706779,-1.372900605,-0.717011988,-0.255258858,-2.52233839,-1.006134272,-2.946638346,-0.936694741,-1.537021875,-2.80243516,-3.141346931,-3.750803232,-4.727018833,-1.133510947,-4.069206238,-2.738794088,-0.805354536,-2.041868448,-3.174516916,-2.930286646,-2.156119823,-8.370797157,-2.769823551,-1.626180053,-3.170049667,-1.63335073,-0.713204205,-0.814773381,0.485424846,-1.473283529,-1.334357977,-1.21720922,-1.26448977,-1.619659662,-4.110640049,-1.34110415,-1.92684412,-1.281607747,-3.606018066,-2.452106714,-2.548813343,-5.373538971,-1.659125805,-1.26458025,-1.377836823,-1.232157707,-0.43642801,-4.895956516,-1.199743032,0.415724337,-2.676482439,-2.40737772,-2.794404268,-2.553603649,-2.215280294,-2.184189796,-1.718363643,-1.199367881,-1.20546639,-1.74689734,-2.303521872,-1.622567058,-1.347667694,-2.729772568,-2.01166749,-1.701153994,-0.952299058,-2.316177607,-3.084304094,-1.19537127,-1.904448748,-1.185910702,-2.924850702,-1.379809499,-1.376660824,-1.095793128,-1.685068369,-5.616755009
12.62636089,4.365231991,1.269411802,2.213400841,1.208632231,2.089646339,6.649985313,10.84307861,0.78578943,1.167024016,0.180786684,4.130354881,9.050652504,3.631741524,4.480238438,4.532223701,1.664893627,1.39630425,8.481333733,3.884135246,8.593623161,4.417946339,6.926996708,5.905319214,2.960865498,1.896217585,4.982564449,4.394825459,3.422383547,0.866899073,2.970549107,8.743011475,2.915646791,1.51772356,3.672723055,0.028560825,-0.246925935,0.257959604,4.511851788,0.184110001,2.228482246,5.749353409,1.239560843,6.471416473,1.116449833,7.591702938,2.38695097,2.167250156,2.830343485,3.77284503,1.768646836,8.29524231,1.293707967,1.132042885,7.286905766,6.896416664,7.125997066,0,5.958484173,8.731107712,5.995354176,3.599560261,2.609395504,8.430805206,7.923826218,7.807900429,0,2.551436424,3.232774734,6.810913563,1.381471038,2.001326323,5.564576626,8.200559616,4.219220638,8.943183899,0.655780852,2.843272209,3.981122255,9.522674561,8.196591377,4.754621983,1.381924152,14.1263237,3.488238096,4.170176029,9.182348251,7.849518776,1.645602107,1.699097753,3.42784977,1.844194174,9.197006226,-0.689508975,3.135423899,3.338363886,5.177088737,2.943594694,3.953575611,3.835720539,3.626327515,5.18036747,4.203605652,0.360787064,0.685109556,2.914305687,5.041194439,6.813086033,3.682469606,3.841570139,2.277350426,2.595479488,5.946463585,6.644978523,2.713960409,4.791047096,0.573172271,1.751844645,7.517724991,2.334226608,2.469430685,7.605096817,15.38195801
3.698613405,-1.151119232,-0.01984705,-0.880393445,-2.377651691,-1.663639903,-1.936334848,-1.791610241,-1.918291688,-0.730945647,-0.974218071,-1.559904099,-2.033814907,-1.80711174,-1.228301764,-0.536361337,-0.155148804,-0.549342036,-1.012664199,2.632469654,-2.13727808,-1.46979177,-1.194979429,-0.827630222,-1.163524628,0.63649869,-0.915284872,-1.017043829,-3.519034624,-2.186580896,-1.351999998,-2.189299583,-1.92011714,-0.31022957,-0.151133895,-0.945617914,-0.597165346,-0.188660026,-0.994853616,-2.454607964,0.044384003,-1.632277012,0.073270723,-0.730583966,-0.133203328,2.264496326,-0.693703532,-0.642333329,-0.293031603,-0.410048068,-0.794659853,-1.306993008,-0.443889558,-1.318730235,-0.848053098,-1.778427124,-1.999414682,-3.667503834,-0.968784571,-1.051018238,-1.321386099,-1.168469906,-0.801510215,-0.787233591,-0.540990353,-1.271482587,-4.975884914,-0.831494391,-0.644457698,-0.222772777,-1.571986914,-0.027515166,2.621613026,6.885784626,0.044645354,-0.801481128,-0.094462745,0.049790487,-1.563330889,-1.667372227,2.606390238,-1.412378311,-1.614750862,-2.154404879,-1.311194897,-1.575013876,-2.676599741,-0.907447517,-0.174427301,-0.305389017,0.346300721,-0.682388723,-2.618942499,-0.516077042,2.221829653,-2.548803568,-1.126446605,-1.773501277,-1.477463722,-1.037244558,-1.431026459,-1.25189507,1.002200961,-0.376997352,-1.38224709,0.221578524,-0.94770962,-1.062786102,-1.17279768,-1.786405325,-1.342882752,0.192120954,-0.453324407,-1.460171461,-1.229377627,-1.119419694,-0.392261416,-2.399314642,-1.083857536,-0.045306839,-1.087462544,-1.468255997,-2.437888384
9.517464638,1.882830858,-0.225852564,1.168022394,-1.202383041,-0.24154301,1.477109909,5.229474545,-1.104729414,0.556158125,0.066316441,0.513914347,1.462391376,0.494432896,1.39152956,1.922880173,0.859030306,1.1163311,2.78305316,7.062319279,2.263762951,1.496084571,2.939476013,2.457704782,-0.278048813,-0.129988775,2.952561617,1.554158807,-1.286479473,-1.357592106,0.221058384,1.75471282,0.041197121,-0.094166189,1.309937119,-0.433115482,-0.310883194,0.490557194,0.912460089,-1.006122112,2.231212616,1.614736557,2.364849806,3.228636026,0.99658531,5.931190491,0.062165778,0.861684978,0.70902282,3.592643261,0.572826684,2.916149139,0.801843762,0.151176214,3.510433197,0.32940945,1.092192292,0.297102571,0.347490519,3.87049222,-0.067997321,1.291560411,1.151111007,3.007085323,3.103990793,0.784952104,2.250543118,0.020549193,1.174454331,3.351717234,-0.958841145,0.041682024,6.396206856,16.45061111,2.10375452,0.599243283,1.26720655,1.340278506,1.098680496,2.958141088,6.174267769,1.340760231,-0.761450887,0.534766674,0.650922835,-0.514606893,1.017866254,1.966443777,0.247245103,0.566222489,3.177214384,0.518872738,0.692755997,0.959914386,2.208106279,-0.055841941,1.687745333,-0.069829307,1.654839039,1.965638995,-0.063783281,-0.145978361,2.912409782,0.921887875,0.120494232,3.543769121,-0.186629638,-0.404087782,1.114530325,1.777070045,0.171116278,0.869374871,1.493552327,1.374700427,0.146701068,1.529101014,0.907246292,-1.506388903,0.217114985,1.465298414,1.075618863,-0.688119352,3.6893785
9.172427177,2.361533642,-0.029330621,0.802522838,-0.051578924,1.152996659,4.002501488,7.254636288,-0.724412024,0.250777721,-0.465373188,2.715642214,5.342535496,2.380074739,1.95277524,3.202836037,0.924961567,1.180559635,4.52181673,3.686521769,4.715223789,2.237624407,3.418637037,3.919361353,1.708624601,0.36534518,3.026364088,2.989217758,1.574743509,0.017619848,2.071917772,4.607714176,1.086093426,1.267480612,1.992224455,-0.396425277,-0.593544602,0.118601337,2.634187698,-0.414588064,2.362229109,4.146689892,1.370512009,4.36557579,1.840207577,5.748017311,1.116452098,1.933154225,2.31028676,2.037805796,0.93291837,5.276844501,1.24456656,0.76897347,3.54371953,3.423789501,3.564008236,11.91614532,3.474479198,6.437160492,4.015537262,2.927778959,1.501186013,5.423933506,4.340928078,4.081033707,0,0.926732719,1.092020631,3.443232059,-0.067612484,1.173037767,5.403987408,8.264101982,2.665736437,6.66849947,0.537888825,1.709666967,2.681608915,6.168582916,7.788633823,1.987447381,0.526971042,8.899076462,1.748521686,3.386996984,4.714336395,5.799209118,1.807886481,0.779708445,3.101736784,1.870558262,4.603960514,-0.673802614,1.901086092,1.136590004,4.016766548,0.361314058,2.466279745,2.931750536,1.542845726,2.287243366,4.088348389,1.531022429,0.451899976,2.712130308,4.127320766,8.227210999,2.373618364,2.245948792,1.134513497,1.837028742,3.790094376,3.777554274,1.055392265,3.027688742,1.074772716,0.703963876,4.087410927,1.25404036,1.370943189,3.204883575,9.458765984
10.56107616,3.286202908,0.038718343,1.486910105,0.215985492,1.296904802,5.158713818,10.52187538,0.132227078,1.274101257,0.846057057,2.20745492,3.943222284,2.303141594,2.467149258,3.335487366,1.13825047,1.128643155,4.984271049,4.377457142,4.618807316,2.312803507,4.321395397,4.754517078,0.596246243,-0.084821165,3.076638222,3.236195326,2.062212467,1.583008051,0.556161761,4.581463337,1.103543162,1.596534133,0.934743702,-0.696448743,-0.847127318,-0.088072635,2.028946161,0.002663267,5.162115097,3.889712572,4.29318428,3.831530571,1.408083439,8.191655159,0.87041682,2.155179977,2.263443232,3.867233038,2.608690739,5.946978092,2.050085068,2.35012126,4.458113194,3.283805132,3.423710823,11.93117428,5.775306702,4.579860687,5.283791542,2.248565912,2.322431326,6.810170174,4.159003735,3.649935722,8.853748322,0.966429472,3.189118385,4.181415081,0.671939671,1.645581484,5.70998764,14.03675365,2.750338554,3.983785868,1.160692692,0.528490186,0.494527727,6.37134552,5.484078884,2.437075615,0.701501906,7.096691132,3.603331327,0.967439532,3.176406145,4.306866169,-0.017897686,2.40084362,3.251036644,2.023975611,3.860347033,0.388724715,3.043322802,2.165415049,2.556221008,0.135652825,4.364783764,3.258923054,2.264533997,3.834793329,3.722493887,1.6477139,1.910007596,6.843043327,3.633781433,4.54317379,3.075905561,2.739806652,1.574994326,1.786498547,3.310508251,4.445222378,0.744352818,2.82666111,0.436480045,0.912532508,3.611958027,3.204352379,1.291289568,0.637980998,9.699542999
6.270207882,1.441460371,0.522362888,0.196467534,-0.595761299,0.197976276,2.728787422,5.236917019,0.308035523,0.00667949,-0.117649384,1.587019563,2.851622105,2.08725214,1.012757182,2.293912411,0.395085663,1.391453385,2.930714846,3.395457506,2.538291693,0.760134757,1.520947576,2.758323669,0.616882026,-0.118820712,1.728932738,2.366067648,1.145569444,0.822765052,1.18611598,2.889197826,0.396311343,0.41117543,0.619665623,-1.145069003,-1.238814235,0.4918046,1.282718658,-0.88971597,2.908287525,3.162877321,1.328721285,1.963071346,0.930817544,3.926470757,0.358332425,2.165861607,1.573356509,2.483956337,0.945981145,3.688250065,0.817088723,0.747528732,0.731201947,1.940311193,2.674311876,11.66833782,3.725029469,3.611902714,5.409787178,1.829566479,1.18863821,5.261548996,1.989337444,3.14257884,5.979573727,-0.028328454,0.732309878,1.972563624,0.079816349,1.556904674,5.041399002,8.491101265,1.276695013,5.36960125,0.765556097,-0.67754966,-0.035057466,3.620740891,3.412872076,1.225621223,0.445771039,8.564935684,1.837626815,1.80698359,2.15189743,4.216272831,0.600682676,1.377022862,1.769213676,1.526354551,2.832255125,-0.449016541,1.797095299,0.233999312,3.009302616,-0.534476638,1.868184209,1.277262092,1.916258454,2.400650263,2.746397972,1.374097705,0.905581415,2.347135544,4.280617237,8.386481285,1.546733141,1.370417595,0.524799407,0.74304986,2.997109413,3.24557662,-0.266822636,1.959838152,1.037231088,0.525628269,3.609557152,0.766030669,0.31865108,1.415109992,7.025425434
