0.424270545,0.096252125,0.963554433,1.375946309,0.539490992,0.055016815,-0.699103704,-0.364164136,-0.077332037,0.675434209,0.445425154,0.144953831,-0.704544861,-0.372729989,0.022691989,0.088305622,-0.784900037,0.381668805
0.608755263,-0.132275736,1.212449614,1.331706053,0.304880192,0.279703536,-0.863389207,-0.518638329,-0.04152689,0.296066033,0.402186064,0.028275955,-1.161210781,-0.652673829,0.256488846,0.121319574,-0.902430054,0.020214406
-0.294973538,-0.262273227,-1.653355051,-0.184782615,-0.837879859,1.854737849,0.076385536,0.917683182,0.830980607,-0.103203889,1.071935103,-1.463975315,1.954940676,-0.860176122,0.390343373,1.051327086,-0.164260788,1.802048131
-0.166889862,0.919430801,0.279761262,0.153051043,0.303016093,-0.988986374,0.617462136,-0.232912701,-0.2487053,-0.738172338,-0.498941518,0.096381836,0.220785251,-1.083781972,0.138240713,0.754145574,-0.376206221,-0.344540451
-0.419585641,0.482095843,-0.399308743,-0.334382109,-0.230215571,-0.820341294,1.09751205,-0.537483845,-0.420845581,-0.849337168,-0.314624626,-0.975734138,0.428718142,-0.948410586,-0.433802162,0.347730609,-0.213616163,-0.007530345
-0.582656292,-0.037240182,-0.554163608,-0.178190849,-1.038343474,-0.866447534,0.669076451,-1.543096327,-0.368876685,-1.102637332,0.517812733,-0.956262267,-1.50564981,-2.566158434,-0.462867699,0.244477736,-1.266055341,-0.536662751
-0.332387037,1.018487227,0.05950775,-0.266872507,0.467241377,-0.986694358,1.162836296,-0.022954298,-1.362561296,-0.643001916,-0.863886681,-0.250094334,0.41833568,-0.322681165,0.052289551,0.519579047,-0.067440572,-0.218617074
-0.72969569,0.883808834,0.615064776,-0.604290949,1.340436162,1.296376512,-0.907372112,-1.404993174,0.566019429,-0.873636131,0.418507075,1.528304585,-0.26102797,1.283254809,0.291059826,-1.772648123,0.295652669,-0.702127274
-1.033950436,0.39172247,-0.028702659,-1.35559789,0.634294069,-0.026452614,-1.215727594,-1.448559302,-0.454203754,-1.020827741,-0.52736789,1.050876729,-0.465258809,0.792022927,-0.43334882,-2.0261695,0.161609209,-1.239640853
2.398746809,-2.52229378,-2.147849048,0.313880598,-3.514247126,3.035983097,-2.956660103,-0.278944525,-1.265899572,0.716272446,1.438645959,-1.967419413,-0.713849378,-2.097537637,-2.341037564,0.293768113,-2.814623474,-0.107334282
0.780528657,-1.439695961,-0.345829297,0.173562001,-0.292931078,0.066734061,-0.012561871,0.514059506,1.102283464,0.669771162,0.865171434,1.082284972,-0.323995151,-0.324315107,0.164979892,-0.270824521,-0.40760662,-0.143740883
3.265176228,-1.936859057,0.211582979,0.851393877,0.104709162,0.82144552,-1.877943049,1.019818109,0.427717735,2.047599744,1.279900165,0.127865627,-0.94478381,0.364331822,-0.316908254,0.567981588,-1.66236896,-0.251200755
-0.84398371,-0.726422931,-0.164717353,-0.264477309,-0.005015759,-0.8077486,-0.024138673,-0.216187223,-0.014632372,-0.132735129,0.372445323,0.611242501,-0.581207697,0.034731735,-0.772580052,-1.367514028,-0.016058199,-0.648861832
1.737647345,-1.400122535,0.593731624,0.412181822,0.100629971,0.389446297,-1.000191123,0.641392382,0.96278597,1.074052995,1.131082898,0.439016403,-0.9051243,-0.114304626,-0.018886297,0.135572114,-1.005413862,-0.196337644
0.421548414,-0.661492946,0.634125819,0.158524741,-0.128463664,-0.174365464,-0.410857536,-0.137377106,0.522316617,0.033461324,0.500058553,0.888295797,-0.910922409,-0.624969998,-0.374411586,-0.51208877,-0.516797098,-0.393416354
-0.218119207,0.347044551,0.568725467,0.913211735,0.769776082,-0.896745671,0.816001781,0.29070053,-0.218104401,0.116141274,-0.936572425,0.240518106,-0.344340927,0.908983429,0.243792209,0.074747312,0.089249282,-0.710916959
-0.652504713,0.088406879,-0.237768436,0.895673236,0.295829247,-1.048041838,0.638259015,0.443221479,-1.104884419,0.004840991,-0.705405275,0.144615562,-0.389039711,1.144152562,0.180341793,-0.837680279,0.672295483,-0.703258057
0.664170509,-0.17763803,1.330053949,1.203788937,0.301058213,-0.241097683,-0.457229589,-0.541024924,0.579421665,-0.013057877,0.381602816,0.640214083,-1.22818013,-0.731532217,0.354828786,0.329271061,-0.892627489,-0.104793452
-0.721763237,0.130259787,-0.212885666,0.937290306,0.436598633,-1.143241378,0.930034682,0.486376109,-0.749224552,0.036101529,-0.8782242,0.292986956,-0.234783097,1.02890396,0.103684063,-0.342875392,0.414266912,-1.006612364
1.063387551,0.256042087,1.163292835,1.293341787,0.839215015,0.110363879,-0.303844504,-0.277059315,0.366080421,0.111761104,0.113516848,0.851780824,-0.852639302,0.132406709,0.832957331,0.124050864,-0.458757688,-0.20739967
-0.38125328,0.499139301,0.391742927,1.039186315,0.97182931,-1.158262175,1.215844747,0.833135136,-0.685772836,0.327353313,-1.453973393,0.433472179,0.017965712,1.372251355,0.207362556,0.0133205,0.397171512,-0.837309971
0.245543472,0.453608954,0.755607669,1.624791785,1.212942519,-1.127361633,1.262003263,1.354375943,-0.597058416,0.516601701,-0.922049136,0.995982493,0.127798964,1.635124318,1.117540914,0.213537311,0.804635334,-0.369405779
0.528151747,0.512539742,1.372365087,1.292683671,1.372957264,-0.671691688,0.989389971,0.773790526,-0.110134963,0.454627458,-0.676909603,0.798376098,-0.168890743,0.661395063,0.704838051,0.43179419,0.361851482,-0.576983413
2.190535837,-1.154110025,1.277600464,1.306606176,0.63076111,-0.193675667,-1.397826055,1.506472227,0.286890494,2.240365141,0.54555193,0.228723806,-0.702954694,0.447608776,-0.371067118,1.032774554,-0.914664391,-0.515529131
1.240948435,-0.13659216,1.634440276,1.472018686,1.063029778,0.459457256,-0.622776186,-0.23352501,0.462823461,0.542277489,0.250068606,1.344015827,-1.147080046,0.136221097,0.500031427,0.126900531,-0.620454515,-0.037107506
1.929920114,-1.161845478,0.347940227,1.314097965,0.34006445,-0.258382212,-1.257065331,0.629879214,0.304363039,1.914535178,0.797168969,-0.283292019,-1.260176892,0.301862573,-0.254942444,0.610289944,-1.113935781,-0.439723738
0.833248984,-0.630072138,1.30187311,1.413454295,0.926703189,-0.499474294,-1.042871568,-0.061605492,0.438391632,0.735209049,0.347363983,0.524042482,-1.288280389,-0.090682071,0.140071985,0.252782155,-0.858319361,-0.13784386
1.577133355,-0.665267296,0.694339107,1.590195947,0.178091002,-0.589158499,-1.239916458,0.23038259,0.067123262,1.259506759,0.460186043,0.305469069,-1.315348046,-0.228450277,-0.129350405,0.518018555,-1.130278924,-0.323631997
1.564911418,-0.439634523,1.328876652,1.478339385,0.891957673,-0.417575144,-1.152966903,0.293387887,0.389034089,1.043468711,0.228615323,1.093116334,-1.371351164,-0.013392792,0.379153213,0.522502033,-0.771213864,-0.068242846
-1.094863272,-2.346111766,-2.01042971,-1.364453961,-4.232896177,-0.051664548,-4.002127529,-2.688372363,-0.399613028,-1.695638579,0.35206648,-1.987652388,-1.509184393,-3.236372405,-2.393730002,-1.260219782,-3.453251506,-1.312507969
-0.570587096,-0.760038757,-0.437095772,-0.276465893,-0.703683631,0.849209984,-0.95680299,-1.087297984,0.798225573,-1.10951885,0.825484694,-1.515746768,-0.943753035,-1.117239999,-0.376572284,-0.45535317,-1.241945438,0.043210515
-1.289885823,0.135429546,-0.636641252,-0.408349601,0.217500881,-1.088447686,0.241105937,-0.35565655,-1.2867672,-0.374189023,-0.848606334,0.03381003,-0.64562765,1.041074999,-0.814596034,-1.798302819,1.006909156,-0.861805696
0.587396499,-0.117478371,0.824345629,0.4917887,0.298579603,0.42678746,-0.856287724,-0.870719399,-0.154463362,-0.228470341,0.122058211,0.488805037,-1.480134963,-0.366334625,-0.474757271,-0.680009249,-0.500213803,-0.555148251
-2.104899909,-0.363031944,-1.479884294,-1.809934689,0.196653571,-1.391342635,-0.644105228,-0.999110099,-1.462299322,-1.047972705,-1.008625734,0.53035683,-0.610998866,1.077945292,-0.930654698,-2.176292248,0.512100498,-1.232514045
0.095261393,-0.160193068,0.451305191,0.541553023,0.730942051,-0.496754665,0.048577732,-0.066788173,-1.119720167,0.044095423,-0.525786803,0.254939626,-0.789376438,0.690746359,0.227993915,-0.696299899,0.319254711,-0.396234614
