-4.43507842,-4.129073432,-3.670664434,-3.097734862,-3.819050723,-2.77921211,-3.330313691,0.178800826,0.172882123
-5.87613052,-4.877359248,-4.81416871,-5.159213556,-5.532617797,-2.340787159,-3.135572034,0.134381874,0.129164214
-5.215449642,-3.923101454,-4.07706275,-3.736687994,-5.713328151,-0.84296992,-4.909335597,0.210086128,0.202911589
4.603169136,3.515474153,5.331463305,3.604843482,2.466866609,3.60695988,0.320525731,0.147257456,0.142247573
0.27199426,1.155411131,1.100346406,2.956179017,-1.524405698,-1.7197178,1.193678589,0.123432254,0.114298006
-4.117921268,-4.381320112,-3.488658688,-5.443332503,-3.779790299,-0.473404994,-3.684429592,0.1958157,0.189560791
-4.537366388,-4.917868305,-3.577537588,-3.967476058,-5.356874061,-2.430549966,-3.657613955,0.236058753,0.226744743
-3.757225268,-2.76933873,-2.546417344,-3.4008833,-4.519192524,-1.484482657,-0.707425151,0.206518416,0.197066777
0.312467398,-0.171034701,0.580682819,0.73695845,-0.199028134,-0.446237327,-0.544202041,0.156651455,0.152675981
0.053505204,0.56295075,1.537076716,0.738774299,-1.772373518,1.601114581,-0.661445705,0.199469675,0.19660213
-5.587147855,-4.898746568,-4.899833576,-4.483255091,-5.389805302,-1.675232801,-4.987166238,0.212929055,0.200218722
1.587185591,3.16371226,3.419102843,3.718587293,-1.463147337,2.598929504,0.562222825,0.178572467,0.177880884
-6.784551165,-4.091541285,-6.243948592,-5.862149583,-5.753826972,-1.59464335,-1.156761474,0.189351881,0.176947429
-4.783315041,-0.978369566,-2.851370125,0.047503125,-6.985349173,0.644585087,-2.740446411,0.218791189,0.20074764
-0.766073651,-0.528706371,0.998852021,1.252680873,-3.432688578,-2.203260624,-1.072597443,0.147154305,0.139605803
-3.358399423,-1.593202631,-2.103853461,-1.018489292,-4.771898461,-1.537689874,-0.484021466,0.186272026,0.172125913
-4.409791523,-3.952786477,-2.81208495,-3.850467714,-5.804319334,-0.94549367,-4.381918991,0.209828836,0.200704412
-1.168550345,-3.535792148,-1.049222997,-5.205860598,-1.222255328,1.072443674,-3.914717238,0.150213573,0.14875196
-1.279182734,-2.796059992,-0.593883404,-2.829450498,-2.283697336,0.539366031,-3.471623023,0.187930565,0.184331171
3.341291759,4.134679161,4.471988442,3.956328912,1.403881026,3.394863548,0.783975518,0.122884133,0.121981394
1.547066497,3.510506506,2.738684012,4.717105661,-0.853793175,2.192077981,1.350824048,0.193926448,0.182136512
-1.506402612,-1.063985491,-1.569225934,-1.350503246,-0.669596342,0.696929114,-1.307250143,0.160168917,0.152028822
-3.577595502,-3.038802569,-1.99278678,-1.618510988,-5.541913836,-3.802714663,-2.280427586,0.218489649,0.210856334
-5.327999872,-4.237323029,-4.369508898,-4.195279037,-5.674288548,-1.823060337,-3.198028256,0.22807603,0.219874717
-7.723655125,-7.348474244,-6.881326079,-6.814935699,-6.657636893,-4.213664442,-4.072139392,0.137596134,0.133754788
-1.527915334,-5.174200407,-1.556110425,-6.832363479,-1.356996766,-0.270774486,-4.183067799,0.219667431,0.219017752
-2.862006597,-3.486244181,-0.233363232,-1.696052079,-7.291312382,-4.027909751,-2.969336615,0.226421458,0.218328698
-0.052020159,2.869579435,0.358586913,3.873712574,-0.97668972,2.765708333,-0.590772326,0.212953223,0.203243301
-3.268314215,-2.391441251,-0.765410423,-2.38706166,-6.629149417,-0.516472819,-2.272660668,0.209622959,0.196252503
-5.265650334,-5.673616738,-3.985785239,-4.773467161,-5.582142187,-3.190908317,-4.186447144,0.231670072,0.223516502
-2.256054167,0.003409561,-1.027169928,0.490406182,-3.678904945,-0.631017437,-1.007352025,0.103062431,0.096012833
3.988808292,5.84693342,3.8442037,3.720365715,3.489840806,9.218179479,1.828265959,0.095233356,0.086901761
-3.534242021,-4.714498225,-2.554228382,-4.365585828,-3.786375024,-3.707673435,-1.514514079,0.136617876,0.12960533
0.471852502,-0.157312601,-0.036376559,0.449174843,1.1416691,2.196949971,-2.665731926,0.126716428,0.121761687
-3.684875277,-1.780687217,-3.191606921,-1.921164581,-2.655305141,-1.389072275,-0.788920859,0.168032765,0.157072923
-3.879148532,-3.734557717,-2.969006749,-3.388144492,-3.512553665,-1.258066974,-3.47841496,0.132480724,0.128345251
-5.317299711,-6.005772806,-4.252673126,-6.522622293,-6.33515213,-2.184714292,-3.693218029,0.209490275,0.202961575
5.780738896,5.198073219,5.081833105,4.207674299,4.974133126,5.33807379,1.232457952,0.146598241,0.145343456
1.674907327,2.102324854,1.863504396,3.515322419,0.630336966,1.014771277,-0.396501995,0.113907201,0.110875885
-5.210021575,-3.463110114,-4.625342667,-3.661132906,-4.321196786,0.050654643,-4.238014306,0.191958,0.178808699
-4.876454322,-4.55780863,-3.533663931,-3.369709461,-6.190203258,-3.266063822,-3.034521127,0.240339238,0.233343405
-2.218588301,-2.918234448,-1.594621649,-2.820968768,-2.015540268,-0.130219974,-4.52320795,0.201370801,0.190400337
-0.246818041,0.996415381,0.667134331,2.236886755,-1.384225244,0.344418441,-0.855752763,0.156422085,0.153067968
-0.680432709,-0.946504892,-0.150927553,-1.401102059,-1.056184073,1.60246162,-2.110176997,0.208824465,0.206586003
-4.750127322,-6.644448241,-2.903079727,-6.901281755,-6.672059203,-3.300495776,-4.224935017,0.208600396,0.200040437
3.881161024,5.080116938,4.552193078,4.661706005,1.513577604,4.600203604,1.081298923,0.177137336,0.18189092
-5.799769414,-4.553785512,-6.045609573,-4.768478588,-3.502209362,-3.536240273,-2.336410682,0.191310102,0.181691592
-3.214964668,-2.015076645,-1.724628573,-1.013551643,-5.161476322,0.023134761,-5.385215637,0.22028132,0.204078306
-0.708313385,0.404862467,0.755726585,1.260856889,-3.019185679,0.452903309,-1.851314174,0.154775516,0.144254565
-2.684666873,-2.896323593,-1.143590887,-1.021979626,-4.577833484,-2.705757595,-2.740425421,0.186286106,0.176419319
-3.863868966,-3.954444611,-1.895111585,-3.305389363,-6.470340595,-2.76422609,-2.647202799,0.200736584,0.192725416
-1.979396642,-2.593645564,-0.699975786,-3.858019,-4.058830335,0.249782055,-2.587723991,0.160554954,0.151999787
-2.682157166,-3.360432866,-1.606327001,-3.706626165,-3.70976335,-1.967162445,-1.411938041,0.202857896,0.192983975
5.049286499,6.750159868,6.2182908,6.379472937,2.462242406,4.862344722,3.546357838,0.126128859,0.125289745
2.383133199,3.355100384,4.169596525,6.003793657,-0.676801126,0.798188809,0.556182919,0.194533982,0.17642551
-1.28445173,-0.627568558,-0.688013419,0.556701705,-1.311260987,-0.08668807,-1.804115686,0.153476789,0.149858438
-4.861233794,-2.969787046,-3.38322148,-2.682080278,-6.330627235,-0.964162181,-2.465271169,0.217908246,0.207517445
